year;area;sektor;jobtype;n_jobtype_area_;n_sektor_area;n_sektor;n_area;n_year;20-64years_area;20-64years_year;n_jobtype_area_pc;n_sektor_area_pc;n_area_pc;n_year_pc;FD_jobtype_area;FD_sektor_area;FD_area;FD_year
2012;region-sjaelland;industri;naeringsmiddel;191;2151;21707;17618;231999;457570;3267131;0.000417422;0.00470092;0.038503398;0.071010008;38;47;2280;38402
2012;region-sjaelland;industri;tekstil;31;2151;21707;17618;231999;457570;3267131;6.77E-05;0.00470092;0.038503398;0.071010008;5;47;2280;38402
2012;region-sjaelland;industri;toemrer;112;2151;21707;17618;231999;457570;3267131;0.000244771;0.00470092;0.038503398;0.071010008;-22;47;2280;38402
2012;region-sjaelland;industri;traeindustri;21;2151;21707;17618;231999;457570;3267131;4.59E-05;0.00470092;0.038503398;0.071010008;2;47;2280;38402
2012;region-sjaelland;industri;transport;311;2151;21707;17618;231999;457570;3267131;0.000679677;0.00470092;0.038503398;0.071010008;-40;47;2280;38402
2012;region-sjaelland;ingenioer;byggeteknik;362;1401;18889;17618;231999;457570;3267131;0.000791136;0.003061827;0.038503398;0.071010008;84;234;2280;38402
2012;region-sjaelland;ingenioer;elektronik;148;1401;18889;17618;231999;457570;3267131;0.000323448;0.003061827;0.038503398;0.071010008;21;234;2280;38402
2012;region-sjaelland;ingenioer;kemi;437;1401;18889;17618;231999;457570;3267131;0.000955045;0.003061827;0.038503398;0.071010008;145;234;2280;38402
2012;region-sjaelland;ingenioer;maskiningenioer;247;1401;18889;17618;231999;457570;3267131;0.000539808;0.003061827;0.038503398;0.071010008;-1;234;2280;38402
2012;region-sjaelland;ingenioer;medicinal;141;1401;18889;17618;231999;457570;3267131;0.00030815;0.003061827;0.038503398;0.071010008;17;234;2280;38402
2012;region-sjaelland;ingenioer;produktionsteknik;274;1401;18889;17618;231999;457570;3267131;0.000598815;0.003061827;0.038503398;0.071010008;11;234;2280;38402
2012;region-sjaelland;it;database;14;510;21585;17618;231999;457570;3267131;3.06E-05;0.001114584;0.038503398;0.071010008;1;107;2280;38402
2012;region-sjaelland;it;internet;42;510;21585;17618;231999;457570;3267131;9.18E-05;0.001114584;0.038503398;0.071010008;8;107;2280;38402
2012;region-sjaelland;it;itdrift;147;510;21585;17618;231999;457570;3267131;0.000321262;0.001114584;0.038503398;0.071010008;33;107;2280;38402
2012;region-sjaelland;it;itkurser;0;510;21585;17618;231999;457570;3267131;0;0.001114584;0.038503398;0.071010008;-1;107;2280;38402
2012;region-sjaelland;it;systemudvikling;262;510;21585;17618;231999;457570;3267131;0.00057259;0.001114584;0.038503398;0.071010008;48;107;2280;38402
2012;region-sjaelland;it;telekom;10;510;21585;17618;231999;457570;3267131;2.19E-05;0.001114584;0.038503398;0.071010008;0;107;2280;38402
2012;region-sjaelland;it;virksomhedssystemer;58;510;21585;17618;231999;457570;3267131;0.000126757;0.001114584;0.038503398;0.071010008;9;107;2280;38402
2012;region-sjaelland;kontor;akademisk;0;2181;35717;17618;231999;457570;3267131;0;0.004766484;0.038503398;0.071010008;0;217;2280;38402
2012;region-sjaelland;kontor;ejendomsmaegler;55;2181;35717;17618;231999;457570;3267131;0.0001202;0.004766484;0.038503398;0.071010008;-9;217;2280;38402
2012;region-sjaelland;kontor;ejendomsservice;83;2181;35717;17618;231999;457570;3267131;0.000181393;0.004766484;0.038503398;0.071010008;12;217;2280;38402
2012;region-sjaelland;kontor;finans;185;2181;35717;17618;231999;457570;3267131;0.00040431;0.004766484;0.038503398;0.071010008;-6;217;2280;38402
2012;region-sjaelland;kontor;indkoeb;93;2181;35717;17618;231999;457570;3267131;0.000203248;0.004766484;0.038503398;0.071010008;4;217;2280;38402
2012;region-sjaelland;kontor;jura;62;2181;35717;17618;231999;457570;3267131;0.000135498;0.004766484;0.038503398;0.071010008;-10;217;2280;38402
2012;region-sjaelland;kontor;kontor;632;2181;35717;17618;231999;457570;3267131;0.001381209;0.004766484;0.038503398;0.071010008;149;217;2280;38402
2012;region-sjaelland;kontor;kontorelev;126;2181;35717;17618;231999;457570;3267131;0.000275368;0.004766484;0.038503398;0.071010008;20;217;2280;38402
2012;region-sjaelland;kontor;kontorkurser;0;2181;35717;17618;231999;457570;3267131;0;0.004766484;0.038503398;0.071010008;-1;217;2280;38402
2012;region-sjaelland;kontor;logistik;98;2181;35717;17618;231999;457570;3267131;0.000214175;0.004766484;0.038503398;0.071010008;12;217;2280;38402
2012;region-sjaelland;kontor;oekonomi;504;2181;35717;17618;231999;457570;3267131;0.001101471;0.004766484;0.038503398;0.071010008;-10;217;2280;38402
2012;region-sjaelland;kontor;offentlig;315;2181;35717;17618;231999;457570;3267131;0.000688419;0.004766484;0.038503398;0.071010008;41;217;2280;38402
2012;region-sjaelland;kontor;oversaettelse;30;2181;35717;17618;231999;457570;3267131;6.56E-05;0.004766484;0.038503398;0.071010008;4;217;2280;38402
2012;region-sjaelland;kontor;sekretaer;200;2181;35717;17618;231999;457570;3267131;0.000437092;0.004766484;0.038503398;0.071010008;34;217;2280;38402
2012;region-sjaelland;ledelse;detailledelse;0;1445;20935;17618;231999;457570;3267131;0;0.003157987;0.038503398;0.071010008;0;95;2280;38402
2012;region-sjaelland;ledelse;freelancekonsulent;76;1445;20935;17618;231999;457570;3267131;0.000166095;0.003157987;0.038503398;0.071010008;34;95;2280;38402
2012;region-sjaelland;ledelse;hrkurser;0;1445;20935;17618;231999;457570;3267131;0;0.003157987;0.038503398;0.071010008;-1;95;2280;38402
2012;region-sjaelland;ledelse;institutions;185;1445;20935;17618;231999;457570;3267131;0.00040431;0.003157987;0.038503398;0.071010008;26;95;2280;38402
2012;region-sjaelland;ledelse;itledelse;51;1445;20935;17618;231999;457570;3267131;0.000111458;0.003157987;0.038503398;0.071010008;4;95;2280;38402
2012;region-sjaelland;ledelse;leder;459;1445;20935;17618;231999;457570;3267131;0.001003125;0.003157987;0.038503398;0.071010008;6;95;2280;38402
2012;region-sjaelland;ledelse;oekonomichef;44;1445;20935;17618;231999;457570;3267131;9.62E-05;0.003157987;0.038503398;0.071010008;-1;95;2280;38402
2012;region-sjaelland;ledelse;personale;85;1445;20935;17618;231999;457570;3267131;0.000185764;0.003157987;0.038503398;0.071010008;-17;95;2280;38402
2012;region-sjaelland;ledelse;projektledelse;336;1445;20935;17618;231999;457570;3267131;0.000734314;0.003157987;0.038503398;0.071010008;66;95;2280;38402
2012;region-sjaelland;ledelse;salgschef;141;1445;20935;17618;231999;457570;3267131;0.00030815;0.003157987;0.038503398;0.071010008;-4;95;2280;38402
2012;region-sjaelland;ledelse;teknikledelse;135;1445;20935;17618;231999;457570;3267131;0.000295037;0.003157987;0.038503398;0.071010008;-6;95;2280;38402
2012;region-sjaelland;ledelse;topledelse;23;1445;20935;17618;231999;457570;3267131;5.03E-05;0.003157987;0.038503398;0.071010008;-5;95;2280;38402
2012;region-sjaelland;ledelse;virksomhedsudvikling;0;1445;20935;17618;231999;457570;3267131;0;0.003157987;0.038503398;0.071010008;0;95;2280;38402
2012;region-sjaelland;oevrige;elev;433;1946;32156;17618;231999;457570;3267131;0.000946303;0.004252901;0.038503398;0.071010008;84;359;2280;38402
2012;region-sjaelland;oevrige;forsvar;0;1946;32156;17618;231999;457570;3267131;0;0.004252901;0.038503398;0.071010008;0;359;2280;38402
2012;region-sjaelland;oevrige;frivilligt;315;1946;32156;17618;231999;457570;3267131;0.000688419;0.004252901;0.038503398;0.071010008;68;359;2280;38402
2012;region-sjaelland;oevrige;kurseroevrige;0;1946;32156;17618;231999;457570;3267131;0;0.004252901;0.038503398;0.071010008;-1;359;2280;38402
2012;region-sjaelland;oevrige;oevrige;681;1946;32156;17618;231999;457570;3267131;0.001488297;0.004252901;0.038503398;0.071010008;166;359;2280;38402
2012;region-sjaelland;oevrige;student;364;1946;32156;17618;231999;457570;3267131;0.000795507;0.004252901;0.038503398;0.071010008;49;359;2280;38402
2012;region-sjaelland;oevrige;studiepraktik;33;1946;32156;17618;231999;457570;3267131;7.21E-05;0.004252901;0.038503398;0.071010008;-39;359;2280;38402
2012;region-sjaelland;salg;design;12;1833;26575;17618;231999;457570;3267131;2.62E-05;0.004005944;0.038503398;0.071010008;-5;-25;2280;38402
2012;region-sjaelland;salg;franchise;28;1833;26575;17618;231999;457570;3267131;6.12E-05;0.004005944;0.038503398;0.071010008;-5;-25;2280;38402
2012;region-sjaelland;salg;grafisk;52;1833;26575;17618;231999;457570;3267131;0.000113644;0.004005944;0.038503398;0.071010008;6;-25;2280;38402
2012;region-sjaelland;salg;kommunikation;96;1833;26575;17618;231999;457570;3267131;0.000209804;0.004005944;0.038503398;0.071010008;14;-25;2280;38402
2012;region-sjaelland;salg;kultur;133;1833;26575;17618;231999;457570;3267131;0.000290666;0.004005944;0.038503398;0.071010008;22;-25;2280;38402
2012;region-sjaelland;salg;marketing;132;1833;26575;17618;231999;457570;3267131;0.00028848;0.004005944;0.038503398;0.071010008;-13;-25;2280;38402
2012;region-sjaelland;salg;salg;1180;1833;26575;17618;231999;457570;3267131;0.00257884;0.004005944;0.038503398;0.071010008;-18;-25;2280;38402
2012;region-sjaelland;salg;salgskurser;0;1833;26575;17618;231999;457570;3267131;0;0.004005944;0.038503398;0.071010008;-1;-25;2280;38402
2012;region-sjaelland;salg;telemarketing;75;1833;26575;17618;231999;457570;3267131;0.000163909;0.004005944;0.038503398;0.071010008;-21;-25;2280;38402
2012;region-sjaelland;social;laege;614;3916;34654;17618;231999;457570;3267131;0.001341871;0.008558253;0.038503398;0.071010008;108;737;2280;38402
2012;region-sjaelland;social;laegesekretaer;190;3916;34654;17618;231999;457570;3267131;0.000415237;0.008558253;0.038503398;0.071010008;-13;737;2280;38402
2012;region-sjaelland;social;pleje;1092;3916;34654;17618;231999;457570;3267131;0.00238652;0.008558253;0.038503398;0.071010008;300;737;2280;38402
2012;region-sjaelland;social;psykologi;171;3916;34654;17618;231999;457570;3267131;0.000373713;0.008558253;0.038503398;0.071010008;29;737;2280;38402
2012;region-sjaelland;social;socialraadgivning;284;3916;34654;17618;231999;457570;3267131;0.00062067;0.008558253;0.038503398;0.071010008;30;737;2280;38402
2012;region-sjaelland;social;tandlaege;125;3916;34654;17618;231999;457570;3267131;0.000273182;0.008558253;0.038503398;0.071010008;6;737;2280;38402
2012;region-sjaelland;social;teknisksundhed;42;3916;34654;17618;231999;457570;3267131;9.18E-05;0.008558253;0.038503398;0.071010008;4;737;2280;38402
2012;region-sjaelland;social;terapi;231;3916;34654;17618;231999;457570;3267131;0.000504841;0.008558253;0.038503398;0.071010008;52;737;2280;38402
2012;region-sjaelland;undervisning;bibliotek;29;2735;30577;17618;231999;457570;3267131;6.34E-05;0.005977228;0.038503398;0.071010008;11;531;2280;38402
2012;region-sjaelland;undervisning;forskning;253;2735;30577;17618;231999;457570;3267131;0.000552921;0.005977228;0.038503398;0.071010008;-32;531;2280;38402
2012;region-sjaelland;undervisning;laerer;770;2735;30577;17618;231999;457570;3267131;0.001682803;0.005977228;0.038503398;0.071010008;248;531;2280;38402
2012;region-sjaelland;undervisning;paedagog;1474;2735;30577;17618;231999;457570;3267131;0.003221365;0.005977228;0.038503398;0.071010008;254;531;2280;38402
2013;region hovedstaden;handel;boernepasning;126;12767;31696;93116;224151;1062482;3274970;0.00011859;0.012016204;0.087640073;0.06844368;10;307;4631;-7848
2013;region hovedstaden;handel;bud;86;12767;31696;93116;224151;1062482;3274970;8.09E-05;0.012016204;0.087640073;0.06844368;12;307;4631;-7848
2013;region hovedstaden;handel;detailhandel;6571;12767;31696;93116;224151;1062482;3274970;0.006184575;0.012016204;0.087640073;0.06844368;145;307;4631;-7848
2013;region hovedstaden;handel;frisoer;192;12767;31696;93116;224151;1062482;3274970;0.000180709;0.012016204;0.087640073;0.06844368;23;307;4631;-7848
2013;region hovedstaden;handel;hotel;3599;12767;31696;93116;224151;1062482;3274970;0.003387352;0.012016204;0.087640073;0.06844368;182;307;4631;-7848
2013;region hovedstaden;handel;rengoering;926;12767;31696;93116;224151;1062482;3274970;0.000871544;0.012016204;0.087640073;0.06844368;-68;307;4631;-7848
2013;region hovedstaden;handel;service;888;12767;31696;93116;224151;1062482;3274970;0.000835779;0.012016204;0.087640073;0.06844368;111;307;4631;-7848
2013;region hovedstaden;handel;sikkerhed;324;12767;31696;93116;224151;1062482;3274970;0.000304946;0.012016204;0.087640073;0.06844368;-21;307;4631;-7848
2013;region hovedstaden;industri;blik;431;5974;20167;93116;224151;1062482;3274970;0.000405654;0.005622683;0.087640073;0.06844368;22;500;4631;-7848
2013;region hovedstaden;industri;byggeri;580;5974;20167;93116;224151;1062482;3274970;0.000545892;0.005622683;0.087640073;0.06844368;-21;500;4631;-7848
2013;region hovedstaden;industri;elektriker;776;5974;20167;93116;224151;1062482;3274970;0.000730365;0.005622683;0.087640073;0.06844368;6;500;4631;-7848
2013;region hovedstaden;industri;industri;537;5974;20167;93116;224151;1062482;3274970;0.00050542;0.005622683;0.087640073;0.06844368;112;500;4631;-7848
2013;region hovedstaden;industri;jern;424;5974;20167;93116;224151;1062482;3274970;0.000399066;0.005622683;0.087640073;0.06844368;62;500;4631;-7848
2013;region hovedstaden;industri;lager;558;5974;20167;93116;224151;1062482;3274970;0.000525185;0.005622683;0.087640073;0.06844368;5;500;4631;-7848
2013;region hovedstaden;industri;landbrug;371;5974;20167;93116;224151;1062482;3274970;0.000349182;0.005622683;0.087640073;0.06844368;38;500;4631;-7848
2013;region hovedstaden;industri;maling;182;5974;20167;93116;224151;1062482;3274970;0.000171297;0.005622683;0.087640073;0.06844368;6;500;4631;-7848
2013;region hovedstaden;industri;mekanik;708;5974;20167;93116;224151;1062482;3274970;0.000666364;0.005622683;0.087640073;0.06844368;185;500;4631;-7848
2013;region hovedstaden;industri;naeringsmiddel;621;5974;20167;93116;224151;1062482;3274970;0.00058448;0.005622683;0.087640073;0.06844368;12;500;4631;-7848
2013;region hovedstaden;industri;tekstil;109;5974;20167;93116;224151;1062482;3274970;0.00010259;0.005622683;0.087640073;0.06844368;-6;500;4631;-7848
2013;region hovedstaden;industri;toemrer;313;5974;20167;93116;224151;1062482;3274970;0.000294593;0.005622683;0.087640073;0.06844368;33;500;4631;-7848
2013;region hovedstaden;industri;traeindustri;42;5974;20167;93116;224151;1062482;3274970;3.95E-05;0.005622683;0.087640073;0.06844368;-3;500;4631;-7848
2013;region hovedstaden;industri;transport;840;5974;20167;93116;224151;1062482;3274970;0.000790602;0.005622683;0.087640073;0.06844368;109;500;4631;-7848
2013;region hovedstaden;ingenioer;byggeteknik;1633;8257;16742;93116;224151;1062482;3274970;0.001536967;0.007771426;0.087640073;0.06844368;-213;221;4631;-7848
2013;region hovedstaden;ingenioer;elektronik;1041;8257;16742;93116;224151;1062482;3274970;0.000979781;0.007771426;0.087640073;0.06844368;-40;221;4631;-7848
2013;region hovedstaden;ingenioer;kemi;2578;8257;16742;93116;224151;1062482;3274970;0.002426394;0.007771426;0.087640073;0.06844368;316;221;4631;-7848
2013;region hovedstaden;ingenioer;maskiningenioer;1813;8257;16742;93116;224151;1062482;3274970;0.001706382;0.007771426;0.087640073;0.06844368;134;221;4631;-7848
2013;region hovedstaden;ingenioer;medicinal;1763;8257;16742;93116;224151;1062482;3274970;0.001659322;0.007771426;0.087640073;0.06844368;516;221;4631;-7848
2013;region hovedstaden;ingenioer;produktionsteknik;1631;8257;16742;93116;224151;1062482;3274970;0.001535085;0.007771426;0.087640073;0.06844368;6;221;4631;-7848
2013;region hovedstaden;it;database;402;9159;21445;93116;224151;1062482;3274970;0.000378359;0.008620381;0.087640073;0.06844368;46;-1619;4631;-7848
2013;region hovedstaden;it;internet;738;9159;21445;93116;224151;1062482;3274970;0.0006946;0.008620381;0.087640073;0.06844368;-12;-1619;4631;-7848
2013;region hovedstaden;it;itdrift;1976;9159;21445;93116;224151;1062482;3274970;0.001859796;0.008620381;0.087640073;0.06844368;-169;-1619;4631;-7848
2013;region hovedstaden;it;itkurser;175;9159;21445;93116;224151;1062482;3274970;0.000164709;0.008620381;0.087640073;0.06844368;174;-1619;4631;-7848
2013;region hovedstaden;it;systemudvikling;5092;9159;21445;93116;224151;1062482;3274970;0.004792552;0.008620381;0.087640073;0.06844368;-1275;-1619;4631;-7848
2013;region hovedstaden;it;telekom;147;9159;21445;93116;224151;1062482;3274970;0.000138355;0.008620381;0.087640073;0.06844368;-1;-1619;4631;-7848
2013;region hovedstaden;it;virksomhedssystemer;1175;9159;21445;93116;224151;1062482;3274970;0.001105901;0.008620381;0.087640073;0.06844368;-207;-1619;4631;-7848
2013;region hovedstaden;kontor;akademisk;0;18138;34561;93116;224151;1062482;3274970;0;0.017071348;0.087640073;0.06844368;0;854;4631;-7848
2013;region hovedstaden;kontor;ejendomsmaegler;272;18138;34561;93116;224151;1062482;3274970;0.000256004;0.017071348;0.087640073;0.06844368;96;854;4631;-7848
2013;region hovedstaden;kontor;ejendomsservice;452;18138;34561;93116;224151;1062482;3274970;0.000425419;0.017071348;0.087640073;0.06844368;-54;854;4631;-7848
2013;region hovedstaden;kontor;finans;2415;18138;34561;93116;224151;1062482;3274970;0.00227298;0.017071348;0.087640073;0.06844368;211;854;4631;-7848
2013;region hovedstaden;kontor;indkoeb;731;18138;34561;93116;224151;1062482;3274970;0.000688012;0.017071348;0.087640073;0.06844368;78;854;4631;-7848
2013;region hovedstaden;kontor;jura;1206;18138;34561;93116;224151;1062482;3274970;0.001135078;0.017071348;0.087640073;0.06844368;66;854;4631;-7848
2013;region hovedstaden;kontor;kontor;5405;18138;34561;93116;224151;1062482;3274970;0.005087145;0.017071348;0.087640073;0.06844368;240;854;4631;-7848
2013;region hovedstaden;kontor;kontorelev;501;18138;34561;93116;224151;1062482;3274970;0.000471537;0.017071348;0.087640073;0.06844368;19;854;4631;-7848
2013;region hovedstaden;kontor;kontorkurser;115;18138;34561;93116;224151;1062482;3274970;0.000108237;0.017071348;0.087640073;0.06844368;115;854;4631;-7848
2013;region hovedstaden;kontor;logistik;928;18138;34561;93116;224151;1062482;3274970;0.000873427;0.017071348;0.087640073;0.06844368;-19;854;4631;-7848
2013;region hovedstaden;kontor;oekonomi;5566;18138;34561;93116;224151;1062482;3274970;0.005238677;0.017071348;0.087640073;0.06844368;253;854;4631;-7848
2013;region hovedstaden;kontor;offentlig;1392;18138;34561;93116;224151;1062482;3274970;0.00131014;0.017071348;0.087640073;0.06844368;147;854;4631;-7848
2013;region hovedstaden;kontor;oversaettelse;205;18138;34561;93116;224151;1062482;3274970;0.000192944;0.017071348;0.087640073;0.06844368;53;854;4631;-7848
2013;region hovedstaden;kontor;sekretaer;1080;18138;34561;93116;224151;1062482;3274970;0.001016488;0.017071348;0.087640073;0.06844368;-75;854;4631;-7848
2013;region hovedstaden;ledelse;detailledelse;0;9812;20890;93116;224151;1062482;3274970;0;0.00923498;0.087640073;0.06844368;0;126;4631;-7848
2013;region hovedstaden;ledelse;freelancekonsulent;275;9812;20890;93116;224151;1062482;3274970;0.000258828;0.00923498;0.087640073;0.06844368;-67;126;4631;-7848
2013;region hovedstaden;ledelse;hrkurser;197;9812;20890;93116;224151;1062482;3274970;0.000185415;0.00923498;0.087640073;0.06844368;197;126;4631;-7848
2013;region hovedstaden;ledelse;institutions;558;9812;20890;93116;224151;1062482;3274970;0.000525185;0.00923498;0.087640073;0.06844368;82;126;4631;-7848
2013;region hovedstaden;ledelse;itledelse;1025;9812;20890;93116;224151;1062482;3274970;0.000964722;0.00923498;0.087640073;0.06844368;-177;126;4631;-7848
2013;region hovedstaden;ledelse;leder;2559;9812;20890;93116;224151;1062482;3274970;0.002408511;0.00923498;0.087640073;0.06844368;255;126;4631;-7848
2013;region hovedstaden;ledelse;oekonomichef;334;9812;20890;93116;224151;1062482;3274970;0.000314358;0.00923498;0.087640073;0.06844368;-21;126;4631;-7848
2013;region hovedstaden;ledelse;personale;1144;9812;20890;93116;224151;1062482;3274970;0.001076724;0.00923498;0.087640073;0.06844368;116;126;4631;-7848
2013;region hovedstaden;ledelse;projektledelse;2983;9812;20890;93116;224151;1062482;3274970;0.002807577;0.00923498;0.087640073;0.06844368;-215;126;4631;-7848
2013;region hovedstaden;ledelse;salgschef;669;9812;20890;93116;224151;1062482;3274970;0.000629658;0.00923498;0.087640073;0.06844368;-48;126;4631;-7848
2013;region hovedstaden;ledelse;teknikledelse;843;9812;20890;93116;224151;1062482;3274970;0.000793425;0.00923498;0.087640073;0.06844368;66;126;4631;-7848
2013;region hovedstaden;ledelse;topledelse;168;9812;20890;93116;224151;1062482;3274970;0.00015812;0.00923498;0.087640073;0.06844368;-21;126;4631;-7848
2013;region hovedstaden;ledelse;virksomhedsudvikling;0;9812;20890;93116;224151;1062482;3274970;0;0.00923498;0.087640073;0.06844368;0;126;4631;-7848
2013;region hovedstaden;oevrige;elev;1305;12518;33351;93116;224151;1062482;3274970;0.001228256;0.011781847;0.087640073;0.06844368;-168;1191;4631;-7848
2013;region hovedstaden;oevrige;forsvar;0;12518;33351;93116;224151;1062482;3274970;0;0.011781847;0.087640073;0.06844368;0;1191;4631;-7848
2013;region hovedstaden;oevrige;frivilligt;2508;12518;33351;93116;224151;1062482;3274970;0.002360511;0.011781847;0.087640073;0.06844368;828;1191;4631;-7848
2013;region hovedstaden;oevrige;kurseroevrige;85;12518;33351;93116;224151;1062482;3274970;8.00E-05;0.011781847;0.087640073;0.06844368;85;1191;4631;-7848
2013;region hovedstaden;oevrige;oevrige;3123;12518;33351;93116;224151;1062482;3274970;0.002939344;0.011781847;0.087640073;0.06844368;-317;1191;4631;-7848
2013;region hovedstaden;oevrige;student;3730;12518;33351;93116;224151;1062482;3274970;0.003510648;0.011781847;0.087640073;0.06844368;-102;1191;4631;-7848
2013;region hovedstaden;oevrige;studiepraktik;1358;12518;33351;93116;224151;1062482;3274970;0.001278139;0.011781847;0.087640073;0.06844368;879;1191;4631;-7848
2013;region hovedstaden;salg;design;114;10150;22353;93116;224151;1062482;3274970;0.000107296;0.009553103;0.087640073;0.06844368;0;-417;4631;-7848
2013;region hovedstaden;salg;franchise;43;10150;22353;93116;224151;1062482;3274970;4.05E-05;0.009553103;0.087640073;0.06844368;-6;-417;4631;-7848
2013;region hovedstaden;salg;grafisk;332;10150;22353;93116;224151;1062482;3274970;0.000312476;0.009553103;0.087640073;0.06844368;-40;-417;4631;-7848
2013;region hovedstaden;salg;kommunikation;1182;10150;22353;93116;224151;1062482;3274970;0.001112489;0.009553103;0.087640073;0.06844368;28;-417;4631;-7848
2013;region hovedstaden;salg;kultur;387;10150;22353;93116;224151;1062482;3274970;0.000364241;0.009553103;0.087640073;0.06844368;59;-417;4631;-7848
2013;region hovedstaden;salg;marketing;1826;10150;22353;93116;224151;1062482;3274970;0.001718617;0.009553103;0.087640073;0.06844368;152;-417;4631;-7848
2013;region hovedstaden;salg;salg;4762;10150;22353;93116;224151;1062482;3274970;0.004481958;0.009553103;0.087640073;0.06844368;-791;-417;4631;-7848
2013;region hovedstaden;salg;salgskurser;105;10150;22353;93116;224151;1062482;3274970;9.88E-05;0.009553103;0.087640073;0.06844368;105;-417;4631;-7848
2013;region hovedstaden;salg;telemarketing;1027;10150;22353;93116;224151;1062482;3274970;0.000966605;0.009553103;0.087640073;0.06844368;-22;-417;4631;-7848
2013;region hovedstaden;social;laege;1610;12719;35934;93116;224151;1062482;3274970;0.00151532;0.011971026;0.087640073;0.06844368;108;1830;4631;-7848
2013;region hovedstaden;social;laegesekretaer;719;12719;35934;93116;224151;1062482;3274970;0.000676717;0.011971026;0.087640073;0.06844368;59;1830;4631;-7848
2013;region hovedstaden;social;pleje;3505;12719;35934;93116;224151;1062482;3274970;0.003298879;0.011971026;0.087640073;0.06844368;613;1830;4631;-7848
2013;region hovedstaden;social;psykologi;520;12719;35934;93116;224151;1062482;3274970;0.00048942;0.011971026;0.087640073;0.06844368;39;1830;4631;-7848
2013;region hovedstaden;social;socialraadgivning;869;12719;35934;93116;224151;1062482;3274970;0.000817896;0.011971026;0.087640073;0.06844368;1;1830;4631;-7848
2013;region hovedstaden;social;tandlaege;284;12719;35934;93116;224151;1062482;3274970;0.000267299;0.011971026;0.087640073;0.06844368;-19;1830;4631;-7848
2013;region hovedstaden;social;teknisksundhed;160;12719;35934;93116;224151;1062482;3274970;0.000150591;0.011971026;0.087640073;0.06844368;10;1830;4631;-7848
2013;region hovedstaden;social;terapi;792;12719;35934;93116;224151;1062482;3274970;0.000745424;0.011971026;0.087640073;0.06844368;138;1830;4631;-7848
2013;region hovedstaden;undervisning;bibliotek;228;14946;32164;93116;224151;1062482;3274970;0.000214592;0.014067062;0.087640073;0.06844368;65;2413;4631;-7848
2013;region hovedstaden;undervisning;forskning;5154;14946;32164;93116;224151;1062482;3274970;0.004850906;0.014067062;0.087640073;0.06844368;716;2413;4631;-7848
2013;region hovedstaden;undervisning;laerer;2192;14946;32164;93116;224151;1062482;3274970;0.002063094;0.014067062;0.087640073;0.06844368;559;2413;4631;-7848
2013;region hovedstaden;undervisning;paedagog;6645;14946;32164;93116;224151;1062482;3274970;0.006254224;0.014067062;0.087640073;0.06844368;952;2413;4631;-7848
2013;region syddanmark;handel;boernepasning;56;5712;31696;34399;224151;680414;3274970;8.23E-05;0.008394889;0.050555985;0.06844368;-32;-441;71;-7848
2013;region syddanmark;handel;bud;37;5712;31696;34399;224151;680414;3274970;5.44E-05;0.008394889;0.050555985;0.06844368;6;-441;71;-7848
2013;region syddanmark;handel;detailhandel;2604;5712;31696;34399;224151;680414;3274970;0.003827082;0.008394889;0.050555985;0.06844368;-179;-441;71;-7848
2013;region syddanmark;handel;frisoer;126;5712;31696;34399;224151;680414;3274970;0.000185181;0.008394889;0.050555985;0.06844368;0;-441;71;-7848
2013;region syddanmark;handel;hotel;1367;5712;31696;34399;224151;680414;3274970;0.002009071;0.008394889;0.050555985;0.06844368;-164;-441;71;-7848
2013;region syddanmark;handel;rengoering;1102;5712;31696;34399;224151;680414;3274970;0.001619602;0.008394889;0.050555985;0.06844368;-17;-441;71;-7848
2013;region syddanmark;handel;service;389;5712;31696;34399;224151;680414;3274970;0.000571711;0.008394889;0.050555985;0.06844368;-37;-441;71;-7848
2013;region syddanmark;handel;sikkerhed;128;5712;31696;34399;224151;680414;3274970;0.000188121;0.008394889;0.050555985;0.06844368;4;-441;71;-7848
2013;region syddanmark;industri;blik;227;4603;20167;34399;224151;680414;3274970;0.00033362;0.006764999;0.050555985;0.06844368;19;454;71;-7848
2013;region syddanmark;industri;byggeri;416;4603;20167;34399;224151;680414;3274970;0.000611392;0.006764999;0.050555985;0.06844368;53;454;71;-7848
2013;region syddanmark;industri;elektriker;672;4603;20167;34399;224151;680414;3274970;0.000987634;0.006764999;0.050555985;0.06844368;57;454;71;-7848
2013;region syddanmark;industri;industri;447;4603;20167;34399;224151;680414;3274970;0.000656953;0.006764999;0.050555985;0.06844368;60;454;71;-7848
2013;region syddanmark;industri;jern;557;4603;20167;34399;224151;680414;3274970;0.000818619;0.006764999;0.050555985;0.06844368;66;454;71;-7848
2013;region syddanmark;industri;lager;370;4603;20167;34399;224151;680414;3274970;0.000543787;0.006764999;0.050555985;0.06844368;2;454;71;-7848
2013;region syddanmark;industri;landbrug;300;4603;20167;34399;224151;680414;3274970;0.000440908;0.006764999;0.050555985;0.06844368;1;454;71;-7848
2013;region syddanmark;industri;maling;114;4603;20167;34399;224151;680414;3274970;0.000167545;0.006764999;0.050555985;0.06844368;-11;454;71;-7848
2013;region syddanmark;industri;mekanik;601;4603;20167;34399;224151;680414;3274970;0.000883286;0.006764999;0.050555985;0.06844368;152;454;71;-7848
2013;region syddanmark;industri;naeringsmiddel;303;4603;20167;34399;224151;680414;3274970;0.000445317;0.006764999;0.050555985;0.06844368;0;454;71;-7848
