,year,area,sektor,jobtype,n_jobtype_area,n_sektor_area,n_sektor,n_area,n_year,20-64years_area,20-64years_year,n_jobtype_area_pc,n_sektor_area_pc,n_area_pc,n_year_pc,FD_jobtype_area,FD_sektor_area,FD_sektor,FD_area,FD_year,"BNP, 1000 kr. (2010)",FD_BNP
1078,2009,region syddanmark,undervisning,laerer,1327,6176,31884,31271,167084,693620,3283177,0.001913151,0.008904011,0.045083763,0.050890951,-501.0,-2500.0,-14276.0,-29608.0,-145823.0,321.889946,-18.44890399999997
1079,2009,region syddanmark,undervisning,paedagog,3418,6176,31884,31271,167084,693620,3283177,0.00492777,0.008904011,0.045083763,0.050890951,-1638.0,-2500.0,-14276.0,-29608.0,-145823.0,321.889946,-18.44890399999997
1080,2009,region-midtjylland,handel,boernepasning,174,8243,32257,35370,167084,743600,3283177,0.000233997,0.011085261,0.047565896,0.050890951,-49.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1081,2009,region-midtjylland,handel,bud,69,8243,32257,35370,167084,743600,3283177,9.28e-05,0.011085261,0.047565896,0.050890951,-140.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1082,2009,region-midtjylland,handel,detailhandel,3119,8243,32257,35370,167084,743600,3283177,0.004194459,0.011085261,0.047565896,0.050890951,-3070.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1083,2009,region-midtjylland,handel,frisoer,160,8243,32257,35370,167084,743600,3283177,0.000215169,0.011085261,0.047565896,0.050890951,-70.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1084,2009,region-midtjylland,handel,hotel,2215,8243,32257,35370,167084,743600,3283177,0.002978752,0.011085261,0.047565896,0.050890951,-1181.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1085,2009,region-midtjylland,handel,rengoering,2162,8243,32257,35370,167084,743600,3283177,0.002907477,0.011085261,0.047565896,0.050890951,-1835.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1086,2009,region-midtjylland,handel,service,399,8243,32257,35370,167084,743600,3283177,0.000536579,0.011085261,0.047565896,0.050890951,-480.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1087,2009,region-midtjylland,handel,sikkerhed,120,8243,32257,35370,167084,743600,3283177,0.000161377,0.011085261,0.047565896,0.050890951,-105.0,-6870.0,-28701.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1088,2009,region-midtjylland,industri,blik,137,3130,12337,35370,167084,743600,3283177,0.000184239,0.004209252,0.047565896,0.050890951,-446.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1089,2009,region-midtjylland,industri,byggeri,252,3130,12337,35370,167084,743600,3283177,0.000338892,0.004209252,0.047565896,0.050890951,-549.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1090,2009,region-midtjylland,industri,elektriker,270,3130,12337,35370,167084,743600,3283177,0.000363098,0.004209252,0.047565896,0.050890951,-1017.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1091,2009,region-midtjylland,industri,industri,232,3130,12337,35370,167084,743600,3283177,0.000311996,0.004209252,0.047565896,0.050890951,-1023.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1092,2009,region-midtjylland,industri,jern,191,3130,12337,35370,167084,743600,3283177,0.000256859,0.004209252,0.047565896,0.050890951,-1472.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1093,2009,region-midtjylland,industri,lager,384,3130,12337,35370,167084,743600,3283177,0.000516407,0.004209252,0.047565896,0.050890951,-1023.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1094,2009,region-midtjylland,industri,landbrug,536,3130,12337,35370,167084,743600,3283177,0.000720818,0.004209252,0.047565896,0.050890951,-117.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1095,2009,region-midtjylland,industri,maling,54,3130,12337,35370,167084,743600,3283177,7.26e-05,0.004209252,0.047565896,0.050890951,-217.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1096,2009,region-midtjylland,industri,mekanik,272,3130,12337,35370,167084,743600,3283177,0.000365788,0.004209252,0.047565896,0.050890951,-681.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1097,2009,region-midtjylland,industri,naeringsmiddel,318,3130,12337,35370,167084,743600,3283177,0.000427649,0.004209252,0.047565896,0.050890951,-338.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1098,2009,region-midtjylland,industri,tekstil,100,3130,12337,35370,167084,743600,3283177,0.000134481,0.004209252,0.047565896,0.050890951,-145.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1099,2009,region-midtjylland,industri,toemrer,160,3130,12337,35370,167084,743600,3283177,0.000215169,0.004209252,0.047565896,0.050890951,-348.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1100,2009,region-midtjylland,industri,traeindustri,45,3130,12337,35370,167084,743600,3283177,6.05e-05,0.004209252,0.047565896,0.050890951,-150.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1101,2009,region-midtjylland,industri,transport,410,3130,12337,35370,167084,743600,3283177,0.000551372,0.004209252,0.047565896,0.050890951,-1272.0,-8012.0,-29844.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1102,2009,region-midtjylland,ingenioer,byggeteknik,387,1863,8646,35370,167084,743600,3283177,0.000520441,0.002505379,0.047565896,0.050890951,-813.0,-2785.0,-10733.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1103,2009,region-midtjylland,ingenioer,elektronik,350,1863,8646,35370,167084,743600,3283177,0.000470683,0.002505379,0.047565896,0.050890951,-570.0,-2785.0,-10733.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1104,2009,region-midtjylland,ingenioer,kemi,298,1863,8646,35370,167084,743600,3283177,0.000400753,0.002505379,0.047565896,0.050890951,-233.0,-2785.0,-10733.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1105,2009,region-midtjylland,ingenioer,maskiningenioer,507,1863,8646,35370,167084,743600,3283177,0.000681818,0.002505379,0.047565896,0.050890951,-810.0,-2785.0,-10733.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1106,2009,region-midtjylland,ingenioer,medicinal,140,1863,8646,35370,167084,743600,3283177,0.000188273,0.002505379,0.047565896,0.050890951,-84.0,-2785.0,-10733.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1107,2009,region-midtjylland,ingenioer,produktionsteknik,443,1863,8646,35370,167084,743600,3283177,0.00059575,0.002505379,0.047565896,0.050890951,-637.0,-2785.0,-10733.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1108,2009,region-midtjylland,it,database,41,1473,10139,35370,167084,743600,3283177,5.51e-05,0.001980904,0.047565896,0.050890951,-70.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1109,2009,region-midtjylland,it,internet,145,1473,10139,35370,167084,743600,3283177,0.000194997,0.001980904,0.047565896,0.050890951,-87.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1110,2009,region-midtjylland,it,itdrift,375,1473,10139,35370,167084,743600,3283177,0.000504303,0.001980904,0.047565896,0.050890951,-525.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1111,2009,region-midtjylland,it,itkurser,1,1473,10139,35370,167084,743600,3283177,1.34e-06,0.001980904,0.047565896,0.050890951,-1.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1112,2009,region-midtjylland,it,systemudvikling,771,1473,10139,35370,167084,743600,3283177,0.001036848,0.001980904,0.047565896,0.050890951,-1219.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1113,2009,region-midtjylland,it,telekom,27,1473,10139,35370,167084,743600,3283177,3.63e-05,0.001980904,0.047565896,0.050890951,-32.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1114,2009,region-midtjylland,it,virksomhedssystemer,257,1473,10139,35370,167084,743600,3283177,0.000345616,0.001980904,0.047565896,0.050890951,-322.0,-2095.0,-13089.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1115,2009,region-midtjylland,kontor,akademisk,0,4854,28312,35370,167084,743600,3283177,0.0,0.006527703,0.047565896,0.050890951,0.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1116,2009,region-midtjylland,kontor,ejendomsmaegler,55,4854,28312,35370,167084,743600,3283177,7.4e-05,0.006527703,0.047565896,0.050890951,-28.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1117,2009,region-midtjylland,kontor,ejendomsservice,154,4854,28312,35370,167084,743600,3283177,0.000207101,0.006527703,0.047565896,0.050890951,-176.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1118,2009,region-midtjylland,kontor,finans,319,4854,28312,35370,167084,743600,3283177,0.000428994,0.006527703,0.047565896,0.050890951,-653.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1119,2009,region-midtjylland,kontor,indkoeb,193,4854,28312,35370,167084,743600,3283177,0.000259548,0.006527703,0.047565896,0.050890951,-375.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1120,2009,region-midtjylland,kontor,jura,178,4854,28312,35370,167084,743600,3283177,0.000239376,0.006527703,0.047565896,0.050890951,-50.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1121,2009,region-midtjylland,kontor,kontor,1576,4854,28312,35370,167084,743600,3283177,0.002119419,0.006527703,0.047565896,0.050890951,-1625.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1122,2009,region-midtjylland,kontor,kontorelev,177,4854,28312,35370,167084,743600,3283177,0.000238031,0.006527703,0.047565896,0.050890951,-47.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1123,2009,region-midtjylland,kontor,kontorkurser,1,4854,28312,35370,167084,743600,3283177,1.34e-06,0.006527703,0.047565896,0.050890951,1.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1124,2009,region-midtjylland,kontor,logistik,228,4854,28312,35370,167084,743600,3283177,0.000306616,0.006527703,0.047565896,0.050890951,-405.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1125,2009,region-midtjylland,kontor,oekonomi,1380,4854,28312,35370,167084,743600,3283177,0.001855836,0.006527703,0.047565896,0.050890951,-1568.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1126,2009,region-midtjylland,kontor,offentlig,334,4854,28312,35370,167084,743600,3283177,0.000449166,0.006527703,0.047565896,0.050890951,-220.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1127,2009,region-midtjylland,kontor,oversaettelse,111,4854,28312,35370,167084,743600,3283177,0.000149274,0.006527703,0.047565896,0.050890951,-68.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1128,2009,region-midtjylland,kontor,sekretaer,493,4854,28312,35370,167084,743600,3283177,0.000662991,0.006527703,0.047565896,0.050890951,-450.0,-5382.0,-28538.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1129,2009,region-midtjylland,ledelse,detailledelse,0,2752,14998,35370,167084,743600,3283177,0.0,0.003700914,0.047565896,0.050890951,0.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1130,2009,region-midtjylland,ledelse,freelancekonsulent,79,2752,14998,35370,167084,743600,3283177,0.00010624,0.003700914,0.047565896,0.050890951,-68.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1131,2009,region-midtjylland,ledelse,hrkurser,1,2752,14998,35370,167084,743600,3283177,1.34e-06,0.003700914,0.047565896,0.050890951,1.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1132,2009,region-midtjylland,ledelse,institutions,540,2752,14998,35370,167084,743600,3283177,0.000726197,0.003700914,0.047565896,0.050890951,-138.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1133,2009,region-midtjylland,ledelse,itledelse,136,2752,14998,35370,167084,743600,3283177,0.000182894,0.003700914,0.047565896,0.050890951,-142.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1134,2009,region-midtjylland,ledelse,leder,762,2752,14998,35370,167084,743600,3283177,0.001024744,0.003700914,0.047565896,0.050890951,-561.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1135,2009,region-midtjylland,ledelse,oekonomichef,105,2752,14998,35370,167084,743600,3283177,0.000141205,0.003700914,0.047565896,0.050890951,-156.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1136,2009,region-midtjylland,ledelse,personale,250,2752,14998,35370,167084,743600,3283177,0.000336202,0.003700914,0.047565896,0.050890951,-307.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1137,2009,region-midtjylland,ledelse,projektledelse,439,2752,14998,35370,167084,743600,3283177,0.000590371,0.003700914,0.047565896,0.050890951,-550.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1138,2009,region-midtjylland,ledelse,salgschef,292,2752,14998,35370,167084,743600,3283177,0.000392684,0.003700914,0.047565896,0.050890951,-212.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1139,2009,region-midtjylland,ledelse,teknikledelse,218,2752,14998,35370,167084,743600,3283177,0.000293168,0.003700914,0.047565896,0.050890951,-214.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1140,2009,region-midtjylland,ledelse,topledelse,74,2752,14998,35370,167084,743600,3283177,9.95e-05,0.003700914,0.047565896,0.050890951,-19.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1141,2009,region-midtjylland,ledelse,virksomhedsudvikling,0,2752,14998,35370,167084,743600,3283177,0.0,0.003700914,0.047565896,0.050890951,0.0,-2249.0,-11580.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1142,2009,region-midtjylland,oevrige,elev,841,2446,16159,35370,167084,743600,3283177,0.001130984,0.003289403,0.047565896,0.050890951,-587.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1143,2009,region-midtjylland,oevrige,forsvar,0,2446,16159,35370,167084,743600,3283177,0.0,0.003289403,0.047565896,0.050890951,0.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1144,2009,region-midtjylland,oevrige,frivilligt,167,2446,16159,35370,167084,743600,3283177,0.000224583,0.003289403,0.047565896,0.050890951,-98.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1145,2009,region-midtjylland,oevrige,kurseroevrige,2,2446,16159,35370,167084,743600,3283177,2.69e-06,0.003289403,0.047565896,0.050890951,1.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1146,2009,region-midtjylland,oevrige,oevrige,804,2446,16159,35370,167084,743600,3283177,0.001081226,0.003289403,0.047565896,0.050890951,-1096.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1147,2009,region-midtjylland,oevrige,student,436,2446,16159,35370,167084,743600,3283177,0.000586337,0.003289403,0.047565896,0.050890951,-324.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1148,2009,region-midtjylland,oevrige,studiepraktik,43,2446,16159,35370,167084,743600,3283177,5.78e-05,0.003289403,0.047565896,0.050890951,14.0,-2139.0,-9970.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1149,2009,region-midtjylland,salg,design,63,3159,14089,35370,167084,743600,3283177,8.47e-05,0.004248252,0.047565896,0.050890951,-46.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1150,2009,region-midtjylland,salg,franchise,34,3159,14089,35370,167084,743600,3283177,4.57e-05,0.004248252,0.047565896,0.050890951,6.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1151,2009,region-midtjylland,salg,grafisk,172,3159,14089,35370,167084,743600,3283177,0.000231307,0.004248252,0.047565896,0.050890951,-312.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1152,2009,region-midtjylland,salg,kommunikation,149,3159,14089,35370,167084,743600,3283177,0.000200377,0.004248252,0.047565896,0.050890951,-121.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1153,2009,region-midtjylland,salg,kultur,221,3159,14089,35370,167084,743600,3283177,0.000297203,0.004248252,0.047565896,0.050890951,-4.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1154,2009,region-midtjylland,salg,marketing,300,3159,14089,35370,167084,743600,3283177,0.000403443,0.004248252,0.047565896,0.050890951,-300.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1155,2009,region-midtjylland,salg,salg,1709,3159,14089,35370,167084,743600,3283177,0.002298279,0.004248252,0.047565896,0.050890951,-1343.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1156,2009,region-midtjylland,salg,salgskurser,1,3159,14089,35370,167084,743600,3283177,1.34e-06,0.004248252,0.047565896,0.050890951,1.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1157,2009,region-midtjylland,salg,telemarketing,293,3159,14089,35370,167084,743600,3283177,0.000394029,0.004248252,0.047565896,0.050890951,-195.0,-2393.0,-11149.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1158,2009,region-midtjylland,social,laege,842,7580,32775,35370,167084,743600,3283177,0.001132329,0.010193653,0.047565896,0.050890951,-76.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1159,2009,region-midtjylland,social,laegesekretaer,501,7580,32775,35370,167084,743600,3283177,0.000673749,0.010193653,0.047565896,0.050890951,-187.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1160,2009,region-midtjylland,social,pleje,2718,7580,32775,35370,167084,743600,3283177,0.003655191,0.010193653,0.047565896,0.050890951,-1357.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1161,2009,region-midtjylland,social,psykologi,208,7580,32775,35370,167084,743600,3283177,0.00027972,0.010193653,0.047565896,0.050890951,-144.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1162,2009,region-midtjylland,social,socialraadgivning,682,7580,32775,35370,167084,743600,3283177,0.00091716,0.010193653,0.047565896,0.050890951,-104.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1163,2009,region-midtjylland,social,tandlaege,222,7580,32775,35370,167084,743600,3283177,0.000298548,0.010193653,0.047565896,0.050890951,-78.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1164,2009,region-midtjylland,social,teknisksundhed,115,7580,32775,35370,167084,743600,3283177,0.000154653,0.010193653,0.047565896,0.050890951,-69.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1165,2009,region-midtjylland,social,terapi,390,7580,32775,35370,167084,743600,3283177,0.000524476,0.010193653,0.047565896,0.050890951,-273.0,-2852.0,-14727.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1166,2009,region-midtjylland,undervisning,bibliotek,71,6667,31884,35370,167084,743600,3283177,9.55e-05,0.008965842,0.047565896,0.050890951,-8.0,-2439.0,-14276.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1167,2009,region-midtjylland,undervisning,forskning,833,6667,31884,35370,167084,743600,3283177,0.001120226,0.008965842,0.047565896,0.050890951,-77.0,-2439.0,-14276.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1168,2009,region-midtjylland,undervisning,laerer,1254,6667,31884,35370,167084,743600,3283177,0.001686391,0.008965842,0.047565896,0.050890951,-342.0,-2439.0,-14276.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1169,2009,region-midtjylland,undervisning,paedagog,3916,6667,31884,35370,167084,743600,3283177,0.005266272,0.008965842,0.047565896,0.050890951,-1882.0,-2439.0,-14276.0,-31386.0,-145823.0,321.889946,-18.44890399999997
1170,2009,region-nordjylland,handel,boernepasning,86,2953,32257,12958,167084,337476,3283177,0.000254833,0.008750252,0.038396805,0.050890951,-41.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1171,2009,region-nordjylland,handel,bud,7,2953,32257,12958,167084,337476,3283177,2.07e-05,0.008750252,0.038396805,0.050890951,-33.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1172,2009,region-nordjylland,handel,detailhandel,1086,2953,32257,12958,167084,337476,3283177,0.003218007,0.008750252,0.038396805,0.050890951,-1112.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1173,2009,region-nordjylland,handel,frisoer,67,2953,32257,12958,167084,337476,3283177,0.000198533,0.008750252,0.038396805,0.050890951,-55.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1174,2009,region-nordjylland,handel,hotel,908,2953,32257,12958,167084,337476,3283177,0.002690562,0.008750252,0.038396805,0.050890951,-538.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1175,2009,region-nordjylland,handel,rengoering,731,2953,32257,12958,167084,337476,3283177,0.00216608,0.008750252,0.038396805,0.050890951,-609.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1176,2009,region-nordjylland,handel,service,113,2953,32257,12958,167084,337476,3283177,0.000334839,0.008750252,0.038396805,0.050890951,-141.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1177,2009,region-nordjylland,handel,sikkerhed,39,2953,32257,12958,167084,337476,3283177,0.000115564,0.008750252,0.038396805,0.050890951,-34.0,-2516.0,-28701.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1178,2009,region-nordjylland,industri,blik,54,1189,12337,12958,167084,337476,3283177,0.000160011,0.003523214,0.038396805,0.050890951,-172.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1179,2009,region-nordjylland,industri,byggeri,74,1189,12337,12958,167084,337476,3283177,0.000219275,0.003523214,0.038396805,0.050890951,-310.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1180,2009,region-nordjylland,industri,elektriker,120,1189,12337,12958,167084,337476,3283177,0.000355581,0.003523214,0.038396805,0.050890951,-353.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1181,2009,region-nordjylland,industri,industri,106,1189,12337,12958,167084,337476,3283177,0.000314096,0.003523214,0.038396805,0.050890951,-313.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1182,2009,region-nordjylland,industri,jern,62,1189,12337,12958,167084,337476,3283177,0.000183717,0.003523214,0.038396805,0.050890951,-538.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1183,2009,region-nordjylland,industri,lager,76,1189,12337,12958,167084,337476,3283177,0.000225201,0.003523214,0.038396805,0.050890951,-213.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1184,2009,region-nordjylland,industri,landbrug,259,1189,12337,12958,167084,337476,3283177,0.000767462,0.003523214,0.038396805,0.050890951,39.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1185,2009,region-nordjylland,industri,maling,29,1189,12337,12958,167084,337476,3283177,8.59e-05,0.003523214,0.038396805,0.050890951,-63.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1186,2009,region-nordjylland,industri,mekanik,96,1189,12337,12958,167084,337476,3283177,0.000284465,0.003523214,0.038396805,0.050890951,-267.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1187,2009,region-nordjylland,industri,naeringsmiddel,166,1189,12337,12958,167084,337476,3283177,0.000491887,0.003523214,0.038396805,0.050890951,-158.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1188,2009,region-nordjylland,industri,tekstil,34,1189,12337,12958,167084,337476,3283177,0.000100748,0.003523214,0.038396805,0.050890951,-42.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1189,2009,region-nordjylland,industri,toemrer,33,1189,12337,12958,167084,337476,3283177,9.78e-05,0.003523214,0.038396805,0.050890951,-218.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1190,2009,region-nordjylland,industri,traeindustri,18,1189,12337,12958,167084,337476,3283177,5.33e-05,0.003523214,0.038396805,0.050890951,-43.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1191,2009,region-nordjylland,industri,transport,143,1189,12337,12958,167084,337476,3283177,0.000423734,0.003523214,0.038396805,0.050890951,-324.0,-2689.0,-29844.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1192,2009,region-nordjylland,ingenioer,byggeteknik,116,581,8646,12958,167084,337476,3283177,0.000343728,0.001721604,0.038396805,0.050890951,-269.0,-860.0,-10733.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1193,2009,region-nordjylland,ingenioer,elektronik,93,581,8646,12958,167084,337476,3283177,0.000275575,0.001721604,0.038396805,0.050890951,-142.0,-860.0,-10733.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1194,2009,region-nordjylland,ingenioer,kemi,111,581,8646,12958,167084,337476,3283177,0.000328912,0.001721604,0.038396805,0.050890951,-83.0,-860.0,-10733.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1195,2009,region-nordjylland,ingenioer,maskiningenioer,139,581,8646,12958,167084,337476,3283177,0.000411881,0.001721604,0.038396805,0.050890951,-244.0,-860.0,-10733.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1196,2009,region-nordjylland,ingenioer,medicinal,65,581,8646,12958,167084,337476,3283177,0.000192606,0.001721604,0.038396805,0.050890951,-49.0,-860.0,-10733.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1197,2009,region-nordjylland,ingenioer,produktionsteknik,114,581,8646,12958,167084,337476,3283177,0.000337802,0.001721604,0.038396805,0.050890951,-165.0,-860.0,-10733.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1198,2009,region-nordjylland,it,database,19,389,10139,12958,167084,337476,3283177,5.63e-05,0.001152675,0.038396805,0.050890951,-7.0,-537.0,-13089.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1199,2009,region-nordjylland,it,internet,38,389,10139,12958,167084,337476,3283177,0.000112601,0.001152675,0.038396805,0.050890951,-9.0,-537.0,-13089.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1200,2009,region-nordjylland,it,itdrift,92,389,10139,12958,167084,337476,3283177,0.000272612,0.001152675,0.038396805,0.050890951,-114.0,-537.0,-13089.0,-10572.0,-145823.0,321.889946,-18.44890399999997
1201,2009,region-nordjylland,it,itkurser,1,389,10139,12958,167084,337476,3283177,2.96e-06,0.001152675,0.038396805,0.050890951,1.0,-537.0,-13089.0,-10572.0,-145823.0,321.889946,-18.44890399999997
